date, value,value2
"February 8, 2011",0.16,
"February 9, 2011",0.15,
"February 10, 2011",0.15,
"February 11, 2011",0.15,
"February 12, 2011",0.15,
"February 13, 2011",0.15,
"February 14, 2011",0.15,
"February 15, 2011",0.16,
"February 16, 2011",0.15,
"February 17, 2011",0.15,
"February 18, 2011",0.15,
"February 19, 2011",0.15,
"February 20, 2011",0.15,
"February 21, 2011",0.15,
"February 22, 2011",0.15,
"February 23, 2011",0.15,
"February 24, 2011",0.15,
"February 25, 2011",0.15,
"February 26, 2011",0.15,
"February 27, 2011",0.15,
"February 28, 2011",0.16,
"March 1, 2011",0.15,
"March 2, 2011",0.16,
"March 3, 2011",0.15,
"March 4, 2011",0.15,
"March 5, 2011",0.15,
"March 6, 2011",0.15,
"March 7, 2011",0.14,
"March 8, 2011",0.14,
"March 9, 2011",0.14,
"March 10, 2011",0.14,
"March 11, 2011",0.13,
"March 12, 2011",0.13,
"March 13, 2011",0.13,
"March 14, 2011",0.14,
"March 15, 2011",0.14,
"March 16, 2011",0.14,
"March 17, 2011",0.14,
"March 18, 2011",0.15,
"March 19, 2011",0.15,
"March 20, 2011",0.15,
"March 21, 2011",0.14,
"March 22, 2011",0.14,
"March 23, 2011",0.14,
"March 24, 2011",0.13,
"March 25, 2011",0.13,
"March 26, 2011",0.13,
"March 27, 2011",0.13,
"March 28, 2011",0.13,
"March 29, 2011",0.13,
"March 30, 2011",0.13,
"March 31, 2011",0.1,
"April 1, 2011",0.11,
"April 2, 2011",0.11,
"April 3, 2011",0.11,
"April 4, 2011",0.09,
"April 5, 2011",0.09,
"April 6, 2011",0.1,
"April 7, 2011",0.1,
"April 8, 2011",0.09,
"April 9, 2011",0.09,
"April 10, 2011",0.09,
"April 11, 2011",0.09,
"April 12, 2011",0.08,
"April 13, 2011",0.08,
"April 14, 2011",0.09,
"April 15, 2011",0.12,
"April 16, 2011",0.12,
"April 17, 2011",0.12,
"April 18, 2011",0.1,
"April 19, 2011",0.11,
"April 20, 2011",0.1,
"April 21, 2011",0.1,
"April 22, 2011",0.1,
"April 23, 2011",0.1,
"April 24, 2011",0.1,
"April 25, 2011",0.1,
"April 26, 2011",0.09,
"April 27, 2011",0.09,
"April 28, 2011",0.09,
"April 29, 2011",0.09,
"April 30, 2011",0.09,
"May 1, 2011",0.09,
"May 2, 2011",0.09,
"May 3, 2011",0.09,
"May 4, 2011",0.09,
"May 5, 2011",0.09,
"May 6, 2011",0.09,
"May 7, 2011",0.09,
"May 8, 2011",0.09,
"May 9, 2011",0.09,
"May 10, 2011",0.09,
"May 11, 2011",0.09,
"May 12, 2011",0.09,
"May 13, 2011",0.09,
"May 14, 2011",0.09,
"May 15, 2011",0.09,
"May 16, 2011",0.1,
"May 17, 2011",0.09,
"May 18, 2011",0.1,
"May 19, 2011",0.09,
"May 20, 2011",0.1,
"May 21, 2011",0.1,
"May 22, 2011",0.1,
"May 23, 2011",0.1,
"May 24, 2011",0.1,
"May 25, 2011",0.09,
"May 26, 2011",0.09,
"May 27, 2011",0.1,
"May 28, 2011",0.1,
"May 29, 2011",0.1,
"May 30, 2011",0.1,
"May 31, 2011",0.1,
"June 1, 2011",0.1,
"June 2, 2011",0.1,
"June 3, 2011",0.11,
"June 4, 2011",0.11,
"June 5, 2011",0.11,
"June 6, 2011",0.1,
"June 7, 2011",0.09,
"June 8, 2011",0.09,
"June 9, 2011",0.09,
"June 10, 2011",0.09,
"June 11, 2011",0.09,
"June 12, 2011",0.09,
"June 13, 2011",0.1,
"June 14, 2011",0.1,
"June 15, 2011",0.1,
"June 16, 2011",0.1,
"June 17, 2011",0.1,
"June 18, 2011",0.1,
"June 19, 2011",0.1,
"June 20, 2011",0.09,
"June 21, 2011",0.09,
"June 22, 2011",0.09,
"June 23, 2011",0.08,
"June 24, 2011",0.08,
"June 25, 2011",0.08,
"June 26, 2011",0.08,
"June 27, 2011",0.08,
"June 28, 2011",0.08,
"June 29, 2011",0.07,
"June 30, 2011",0.07,
"July 1, 2011",0.08,
"July 2, 2011",0.08,
"July 3, 2011",0.08,
"July 4, 2011",0.08,
"July 5, 2011",0.08,
"July 6, 2011",0.07,
"July 7, 2011",0.07,
"July 8, 2011",0.07,
"July 9, 2011",0.07,
"July 10, 2011",0.07,
"July 11, 2011",0.07,
"July 12, 2011",0.06,
"July 13, 2011",0.06,
"July 14, 2011",0.06,
"July 15, 2011",0.06,
"July 16, 2011",0.06,
"July 17, 2011",0.06,
"July 18, 2011",0.06,
"July 19, 2011",0.06,
"July 20, 2011",0.06,
"July 21, 2011",0.06,
"July 22, 2011",0.06,
"July 23, 2011",0.06,
"July 24, 2011",0.06,
"July 25, 2011",0.06,
"July 26, 2011",0.06,
"July 27, 2011",0.07,
"July 28, 2011",0.08,
"July 29, 2011",0.11,
"July 30, 2011",0.11,
"July 31, 2011",0.11,
"August 1, 2011",0.17,
"August 2, 2011",0.16,
"August 3, 2011",0.12,
"August 4, 2011",0.09,
"August 5, 2011",0.08,
"August 6, 2011",0.08,
"August 7, 2011",0.08,
"August 8, 2011",0.11,
"August 9, 2011",0.1,
"August 10, 2011",0.1,
"August 11, 2011",0.09,
"August 12, 2011",0.1,
"August 13, 2011",0.1,
"August 14, 2011",0.1,
"August 15, 2011",0.1,
"August 16, 2011",0.09,
"August 17, 2011",0.09,
"August 18, 2011",0.09,
"August 19, 2011",0.09,
"August 20, 2011",0.09,
"August 21, 2011",0.09,
"August 22, 2011",0.09,
"August 23, 2011",0.08,
"August 24, 2011",0.08,
"August 25, 2011",0.08,
"August 26, 2011",0.09,
"August 27, 2011",0.09,
"August 28, 2011",0.09,
"August 29, 2011",0.09,
"August 30, 2011",0.08,
"August 31, 2011",0.08,
"September 1, 2011",0.08,
"September 2, 2011",0.08,
"September 3, 2011",0.08,
"September 4, 2011",0.08,
"September 5, 2011",0.08,
"September 6, 2011",0.09,
"September 7, 2011",0.09,
"September 8, 2011",0.09,
"September 9, 2011",0.09,
"September 10, 2011",0.09,
"September 11, 2011",0.09,
"September 12, 2011",0.09,
"September 13, 2011",0.09,
"September 14, 2011",0.08,
"September 15, 2011",0.09,
"September 16, 2011",0.09,
"September 17, 2011",0.09,
"September 18, 2011",0.09,
"September 19, 2011",0.09,
"September 20, 2011",0.09,
"September 21, 2011",0.08,
"September 22, 2011",0.08,
"September 23, 2011",0.08,
"September 24, 2011",0.08,
"September 25, 2011",0.08,
"September 26, 2011",0.08,
"September 27, 2011",0.08,
"September 28, 2011",0.08,
"September 29, 2011",0.08,
"September 30, 2011",0.06,
"October 1, 2011",0.06,
"October 2, 2011",0.06,
"October 3, 2011",0.08,
"October 4, 2011",0.07,
"October 5, 2011",0.07,
"October 6, 2011",0.07,
"October 7, 2011",0.07,
"October 8, 2011",0.07,
"October 9, 2011",0.07,
"October 10, 2011",0.07,
"October 11, 2011",0.07,
"October 12, 2011",0.07,
"October 13, 2011",0.07,
"October 14, 2011",0.07,
"October 15, 2011",0.07,
"October 16, 2011",0.07,
"October 17, 2011",0.07,
"October 18, 2011",0.07,
"October 19, 2011",0.07,
"October 20, 2011",0.07,
"October 21, 2011",0.07,
"October 22, 2011",0.07,
"October 23, 2011",0.07,
"October 24, 2011",0.07,
"October 25, 2011",0.07,
"October 26, 2011",0.08,
"October 27, 2011",0.07,
"October 28, 2011",0.07,
"October 29, 2011",0.07,
"October 30, 2011",0.07,
"October 31, 2011",0.09,
"November 1, 2011",0.08,
"November 2, 2011",0.08,
"November 3, 2011",0.09,
"November 4, 2011",0.08,
"November 5, 2011",0.08,
"November 6, 2011",0.08,
"November 7, 2011",0.08,
"November 8, 2011",0.08,
"November 9, 2011",0.08,
"November 10, 2011",0.08,
"November 11, 2011",0.08,
"November 12, 2011",0.08,
"November 13, 2011",0.08,
"November 14, 2011",0.08,
"November 15, 2011",0.09,
"November 16, 2011",0.08,
"November 17, 2011",0.08,
"November 18, 2011",0.08,
"November 19, 2011",0.08,
"November 20, 2011",0.08,
"November 21, 2011",0.08,
"November 22, 2011",0.08,
"November 23, 2011",0.09,
"November 24, 2011",0.09,
"November 25, 2011",0.07,
"November 26, 2011",0.07,
"November 27, 2011",0.07,
"November 28, 2011",0.08,
"November 29, 2011",0.08,
"November 30, 2011",0.1,
"December 1, 2011",0.08,
"December 2, 2011",0.08,
"December 3, 2011",0.08,
"December 4, 2011",0.08,
"December 5, 2011",0.08,
"December 6, 2011",0.08,
"December 7, 2011",0.08,
"December 8, 2011",0.07,
"December 9, 2011",0.07,
"December 10, 2011",0.07,
"December 11, 2011",0.07,
"December 12, 2011",0.07,
"December 13, 2011",0.07,
"December 14, 2011",0.07,
"December 15, 2011",0.07,
"December 16, 2011",0.07,
"December 17, 2011",0.07,
"December 18, 2011",0.07,
"December 19, 2011",0.07,
"December 20, 2011",0.07,
"December 21, 2011",0.07,
"December 22, 2011",0.07,
"December 23, 2011",0.08,
"December 24, 2011",0.08,
"December 25, 2011",0.08,
"December 26, 2011",0.08,
"December 27, 2011",0.07,
"December 28, 2011",0.07,
"December 29, 2011",0.07,
"December 30, 2011",0.04,
"December 31, 2011",0.04,
"January 1, 2012",0.04,
"January 2, 2012",0.04,
"January 3, 2012",0.07,
"January 4, 2012",0.07,
"January 5, 2012",0.07,
"January 6, 2012",0.07,
"January 7, 2012",0.07,
"January 8, 2012",0.07,
"January 9, 2012",0.08,
"January 10, 2012",0.08,
"January 11, 2012",0.08,
"January 12, 2012",0.08,
"January 13, 2012",0.09,
"January 14, 2012",0.09,
"January 15, 2012",0.09,
"January 16, 2012",0.09,
"January 17, 2012",0.09,
"January 18, 2012",0.09,
"January 19, 2012",0.1,
"January 20, 2012",0.09,
"January 21, 2012",0.09,
"January 22, 2012",0.09,
"January 23, 2012",0.09,
"January 24, 2012",0.09,
"January 25, 2012",0.08,
"January 26, 2012",0.08,
"January 27, 2012",0.09,
"January 28, 2012",0.09,
"January 29, 2012",0.09,
"January 30, 2012",0.09,
"January 31, 2012",0.11,
"February 1, 2012",0.11,
"February 2, 2012",0.11,
"February 3, 2012",0.11,
"February 4, 2012",0.11,
"February 5, 2012",0.11,
"February 6, 2012",0.11,
"February 7, 2012",0.11,
"February 8, 2012",0.11,
"February 9, 2012",0.11,
"February 10, 2012",0.12,
"February 11, 2012",0.12,
"February 12, 2012",0.12,
"February 13, 2012",0.12,
"February 14, 2012",0.12,
"February 15, 2012",0.12,
"February 16, 2012",0.11,
"February 17, 2012",0.09,
"February 18, 2012",0.09,
"February 19, 2012",0.09,
"February 20, 2012",0.09,
"February 21, 2012",0.1,
"February 22, 2012",0.08,
"February 23, 2012",0.08,
"February 24, 2012",0.09,
"February 25, 2012",0.09,
"February 26, 2012",0.09,
"February 27, 2012",0.1,
"February 28, 2012",0.1,
"February 29, 2012",0.1,
"March 1, 2012",0.11,
"March 2, 2012",0.11,
"March 3, 2012",0.11,
"March 4, 2012",0.11,
"March 5, 2012",0.11,
"March 6, 2012",0.11,
"March 7, 2012",0.11,
"March 8, 2012",0.11,
"March 9, 2012",0.12,
"March 10, 2012",0.12,
"March 11, 2012",0.12,
"March 12, 2012",0.12,
"March 13, 2012",0.12,
"March 14, 2012",0.13,
"March 15, 2012",0.14,
"March 16, 2012",0.15,
"March 17, 2012",0.15,
"March 18, 2012",0.15,
"March 19, 2012",0.15,
"March 20, 2012",0.15,
"March 21, 2012",0.15,
"March 22, 2012",0.14,
"March 23, 2012",0.14,
"March 24, 2012",0.14,
"March 25, 2012",0.14,
"March 26, 2012",0.14,
"March 27, 2012",0.14,
"March 28, 2012",0.13,
"March 29, 2012",0.13,
"March 30, 2012",0.09,
"March 31, 2012",0.09,
"April 1, 2012",0.09,
"April 2, 2012",0.15,
"April 3, 2012",0.15,
"April 4, 2012",0.15,
"April 5, 2012",0.15,
"April 6, 2012",0.12,
"April 7, 2012",0.12,
"April 8, 2012",0.12,
"April 9, 2012",0.16,
"April 10, 2012",0.15,
"April 11, 2012",0.16,
"April 12, 2012",0.15,
"April 13, 2012",0.15,
"April 14, 2012",0.15,
"April 15, 2012",0.15,
"April 16, 2012",0.15,
"April 17, 2012",0.16,
"April 18, 2012",0.15,
"April 19, 2012",0.13,
"April 20, 2012",0.12,
"April 21, 2012",0.12,
"April 22, 2012",0.12,
"April 23, 2012",0.13,
"April 24, 2012",0.14,
"April 25, 2012",0.15,
"April 26, 2012",0.14,
"April 27, 2012",0.13,
"April 28, 2012",0.13,
"April 29, 2012",0.13,
"April 30, 2012",0.16,
"May 1, 2012",0.16,
"May 2, 2012",0.15,
"May 3, 2012",0.15,
"May 4, 2012",0.16,
"May 5, 2012",0.16,
"May 6, 2012",0.16,
"May 7, 2012",0.16,
"May 8, 2012",0.16,
"May 9, 2012",0.15,
"May 10, 2012",0.15,
"May 11, 2012",0.15,
"May 12, 2012",0.15,
"May 13, 2012",0.15,
"May 14, 2012",0.16,
"May 15, 2012",0.16,
"May 16, 2012",0.16,
"May 17, 2012",0.16,
"May 18, 2012",0.16,
"May 19, 2012",0.16,
"May 20, 2012",0.16,
"May 21, 2012",0.16,
"May 22, 2012",0.16,
"May 23, 2012",0.15,
"May 24, 2012",0.15,
"May 25, 2012",0.15,
"May 26, 2012",0.15,
"May 27, 2012",0.15,
"May 28, 2012",0.15,
"May 29, 2012",0.16,
"May 30, 2012",0.16,
"May 31, 2012",0.16,
"June 1, 2012",0.16,
"June 2, 2012",0.16,
"June 3, 2012",0.16,
"June 4, 2012",0.17,
"June 5, 2012",0.17,
"June 6, 2012",0.16,
"June 7, 2012",0.16,
"June 8, 2012",0.17,
"June 9, 2012",0.17,
"June 10, 2012",0.17,
"June 11, 2012",0.17,
"June 12, 2012",0.16,
"June 13, 2012",0.17,
"June 14, 2012",0.17,
"June 15, 2012",0.18,
"June 16, 2012",0.18,
"June 17, 2012",0.18,
"June 18, 2012",0.17,
"June 19, 2012",0.17,
"June 20, 2012",0.16,
"June 21, 2012",0.17,
"June 22, 2012",0.17,
"June 23, 2012",0.17,
"June 24, 2012",0.17,
"June 25, 2012",0.17,
"June 26, 2012",0.16,
"June 27, 2012",0.15,
"June 28, 2012",0.15,
"June 29, 2012",0.09,
"June 30, 2012",0.09,
"July 1, 2012",0.09,
"July 2, 2012",0.18,
"July 3, 2012",0.17,
"July 4, 2012",0.17,
"July 5, 2012",0.17,
"July 6, 2012",0.17,
"July 7, 2012",0.17,
"July 8, 2012",0.17,
"July 9, 2012",0.17,
"July 10, 2012",0.17,
"July 11, 2012",0.17,
"July 12, 2012",0.18,
"July 13, 2012",0.19,
"July 14, 2012",0.19,
"July 15, 2012",0.19,
"July 16, 2012",0.18,
"July 17, 2012",0.17,
"July 18, 2012",0.16,
"July 19, 2012",0.13,
"July 20, 2012",0.13,
"July 21, 2012",0.13,
"July 22, 2012",0.13,
"July 23, 2012",0.14,
"July 24, 2012",0.15,
"July 25, 2012",0.15,
"July 26, 2012",0.14,
"July 27, 2012",0.14,
"July 28, 2012",0.14,
"July 29, 2012",0.14,
"July 30, 2012",0.14,
"July 31, 2012",0.13,
"August 1, 2012",0.14,
"August 2, 2012",0.14,
"August 3, 2012",0.14,
"August 4, 2012",0.14,
"August 5, 2012",0.14,
"August 6, 2012",0.14,
"August 7, 2012",0.13,
"August 8, 2012",0.13,
"August 9, 2012",0.13,
"August 10, 2012",0.13,
"August 11, 2012",0.13,
"August 12, 2012",0.13,
"August 13, 2012",0.13,
"August 14, 2012",0.13,
"August 15, 2012",0.13,
"August 16, 2012",0.13,
"August 17, 2012",0.13,
"August 18, 2012",0.13,
"August 19, 2012",0.13,
"August 20, 2012",0.13,
"August 21, 2012",0.13,
"August 22, 2012",0.13,
"August 23, 2012",0.13,
"August 24, 2012",0.13,
"August 25, 2012",0.13,
"August 26, 2012",0.13,
"August 27, 2012",0.13,
"August 28, 2012",0.13,
"August 29, 2012",0.13,
"August 30, 2012",0.14,
"August 31, 2012",0.13,
"September 1, 2012",0.13,
"September 2, 2012",0.13,
"September 3, 2012",0.13,
"September 4, 2012",0.14,
"September 5, 2012",0.16,
"September 6, 2012",0.16,
"September 7, 2012",0.15,
"September 8, 2012",0.15,
"September 9, 2012",0.15,
"September 10, 2012",0.15,
"September 11, 2012",0.15,
"September 12, 2012",0.15,
"September 13, 2012",0.15,
"September 14, 2012",0.16,
"September 15, 2012",0.16,
"September 16, 2012",0.16,
"September 17, 2012",0.16,
"September 18, 2012",0.16,
"September 19, 2012",0.15,
"September 20, 2012",0.16,
"September 21, 2012",0.15,
"September 22, 2012",0.15,
"September 23, 2012",0.15,
"September 24, 2012",0.16,
"September 25, 2012",0.15,
"September 26, 2012",0.15,
"September 27, 2012",0.14,
"September 28, 2012",0.09,
"September 29, 2012",0.09,
"September 30, 2012",0.09,
"October 1, 2012",0.15,
"October 2, 2012",0.16,
"October 3, 2012",0.16,
"October 4, 2012",0.15,
"October 5, 2012",0.15,
"October 6, 2012",0.15,
"October 7, 2012",0.15,
"October 8, 2012",0.15,
"October 9, 2012",0.16,
"October 10, 2012",0.16,
"October 11, 2012",0.16,
"October 12, 2012",0.16,
"October 13, 2012",0.16,
"October 14, 2012",0.16,
"October 15, 2012",0.16,
"October 16, 2012",0.16,
"October 17, 2012",0.15,
"October 18, 2012",0.15,
"October 19, 2012",0.16,
"October 20, 2012",0.16,
"October 21, 2012",0.16,
"October 22, 2012",0.15,
"October 23, 2012",0.15,
"October 24, 2012",0.17,
"October 25, 2012",0.16,
"October 26, 2012",0.16,
"October 27, 2012",0.16,
"October 28, 2012",0.16,
"October 29, 2012",0.17,
"October 30, 2012",0.17,
"October 31, 2012",0.18,
"November 1, 2012",0.17,
"November 2, 2012",0.16,
"November 3, 2012",0.16,
"November 4, 2012",0.16,
"November 5, 2012",0.17,
"November 6, 2012",0.16,
"November 7, 2012",0.16,
"November 8, 2012",0.16,
"November 9, 2012",0.16,
"November 10, 2012",0.16,
"November 11, 2012",0.16,
"November 12, 2012",0.16,
"November 13, 2012",0.16,
"November 14, 2012",0.16,
"November 15, 2012",0.16,
"November 16, 2012",0.16,
"November 17, 2012",0.16,
"November 18, 2012",0.16,
"November 19, 2012",0.16,
"November 20, 2012",0.16,
"November 21, 2012",0.16,
"November 22, 2012",0.16,
"November 23, 2012",0.16,
"November 24, 2012",0.16,
"November 25, 2012",0.16,
"November 26, 2012",0.16,
"November 27, 2012",0.16,
"November 28, 2012",0.16,
"November 29, 2012",0.16,
"November 30, 2012",0.16,
"December 1, 2012",0.16,
"December 2, 2012",0.16,
"December 3, 2012",0.16,
"December 4, 2012",0.17,
"December 5, 2012",0.16,
"December 6, 2012",0.16,
"December 7, 2012",0.16,
"December 8, 2012",0.16,
"December 9, 2012",0.16,
"December 10, 2012",0.16,
"December 11, 2012",0.17,
"December 12, 2012",0.17,
"December 13, 2012",0.16,
"December 14, 2012",0.17,
"December 15, 2012",0.17,
"December 16, 2012",0.17,
"December 17, 2012",0.16,
"December 18, 2012",0.17,
"December 19, 2012",0.17,
"December 20, 2012",0.17,
"December 21, 2012",0.17,
"December 22, 2012",0.17,
"December 23, 2012",0.17,
"December 24, 2012",0.18,
"December 25, 2012",0.18,
"December 26, 2012",0.17,
"December 27, 2012",0.17,
"December 28, 2012",0.17,
"December 29, 2012",0.17,
"December 30, 2012",0.17,
"December 31, 2012",0.09,
"January 1, 2013",0.09,
"January 2, 2013",0.17,
"January 3, 2013",0.17,
"January 4, 2013",0.16,
"January 5, 2013",0.16,
"January 6, 2013",0.16,
"January 7, 2013",0.16,
"January 8, 2013",0.15,
"January 9, 2013",0.14,
"January 10, 2013",0.14,
"January 11, 2013",0.14,
"January 12, 2013",0.14,
"January 13, 2013",0.14,
"January 14, 2013",0.14,
"January 15, 2013",0.15,
"January 16, 2013",0.14,
"January 17, 2013",0.14,
"January 18, 2013",0.14,
"January 19, 2013",0.14,
"January 20, 2013",0.14,
"January 21, 2013",0.14,
"January 22, 2013",0.14,
"January 23, 2013",0.13,
"January 24, 2013",0.15,
"January 25, 2013",0.14,
"January 26, 2013",0.14,
"January 27, 2013",0.14,
"January 28, 2013",0.14,
"January 29, 2013",0.12,
"January 30, 2013",0.12,
"January 31, 2013",0.15,
"February 1, 2013",0.14,
"February 2, 2013",0.14,
"February 3, 2013",0.14,
"February 4, 2013",0.13,
"February 5, 2013",0.13,
"February 6, 2013",0.13,
"February 7, 2013",0.13,
"February 8, 2013",0.14,
"February 9, 2013",0.14,
"February 10, 2013",0.14,
"February 11, 2013",0.14,
"February 12, 2013",0.13,
"February 13, 2013",0.14,
"February 14, 2013",0.14,
"February 15, 2013",0.16,
"February 16, 2013",0.16,
"February 17, 2013",0.16,
"February 18, 2013",0.16,
"February 19, 2013",0.15,
"February 20, 2013",0.15,
"February 21, 2013",0.16,
"February 22, 2013",0.16,
"February 23, 2013",0.16,
"February 24, 2013",0.16,
"February 25, 2013",0.15,
"February 26, 2013",0.14,
"February 27, 2013",0.14,
"February 28, 2013",0.14,
"March 1, 2013",0.14,
"March 2, 2013",0.14,
"March 3, 2013",0.14,
"March 4, 2013",0.16,
"March 5, 2013",0.15,
"March 6, 2013",0.15,
"March 7, 2013",0.16,
"March 8, 2013",0.15,
"March 9, 2013",0.15,
"March 10, 2013",0.15,
"March 11, 2013",0.16,
"March 12, 2013",0.15,
"March 13, 2013",0.14,
"March 14, 2013",0.15,
"March 15, 2013",0.16,
"March 16, 2013",0.16,
"March 17, 2013",0.16,
"March 18, 2013",0.16,
"March 19, 2013",0.15,
"March 20, 2013",0.15,
"March 21, 2013",0.16,
"March 22, 2013",0.15,
"March 23, 2013",0.15,
"March 24, 2013",0.15,
"March 25, 2013",0.15,
"March 26, 2013",0.14,
"March 27, 2013",0.12,
"March 28, 2013",0.13,
"March 29, 2013",0.09,
"March 30, 2013",0.09,
"March 31, 2013",0.09,
"April 1, 2013",0.16,
"April 2, 2013",0.15,
"April 3, 2013",0.14,
"April 4, 2013",0.14,
"April 5, 2013",0.15,
"April 6, 2013",0.15,
"April 7, 2013",0.15,
"April 8, 2013",0.15,
"April 9, 2013",0.15,
"April 10, 2013",0.15,
"April 11, 2013",0.15,
"April 12, 2013",0.15,
"April 13, 2013",0.15,
"April 14, 2013",0.15,
"April 15, 2013",0.15,
"April 16, 2013",0.15,
"April 17, 2013",0.15,
"April 18, 2013",0.15,
"April 19, 2013",0.15,
"April 20, 2013",0.15,
"April 21, 2013",0.15,
"April 22, 2013",0.15,
"April 23, 2013",0.14,
"April 24, 2013",0.13,
"April 25, 2013",0.13,
"April 26, 2013",0.13,
"April 27, 2013",0.13,
"April 28, 2013",0.13,
"April 29, 2013",0.13,
"April 30, 2013",0.14,
"May 1, 2013",0.14,
"May 2, 2013",0.15,
"May 3, 2013",0.14,
"May 4, 2013",0.14,
"May 5, 2013",0.14,
